,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
4110,503.814,31,0,15,7,10,11.9,72,14.4
4111,509.314,32,0,15.5,7,10,12.2,68.5,14.4
4112,535.002,33,0,16,7,10,12.5,65,7.2
4113,609.322,34,0,16.5,7,10,11.7,69,7.2
4114,646.633,35,0,17,7,10,10.9,73,7.2
4115,674.79,36,0,17.5,7,10,9.5,78.5,7.2
4116,666.056,37,0,18,7,10,8.1,84,10.8
4117,665.604,38,0,18.5,7,10,7.45,87.5,10.8
4118,712.06,39,0,19,7,10,6.8,91,10.8
4119,739.628,40,0,19.5,7,10,6.5,92.5,10.8
4120,731.621,41,0,20,7,10,6.2,94,7.2
4121,717.073,42,0,20.5,7,10,5.9,94.5,7.2
4122,685.686,43,0,21,7,10,5.6,95,10.8
4123,622.876,44,0,21.5,7,10,6.55,96,10.8
4124,584.501,45,0,22,7,10,7.5,97,10.8
4125,494.999,46,0,22.5,7,10,7.8,95,10.8
4126,444.733,47,0,23,7,10,8.1,93,10.8
4127,367.609,48,0,23.5,7,10,8.05,93.5,10.8
4128,348.032,1,0,0,8,10,8,94,10.8
4129,303.888,2,0,0.5,8,10,8.1,93.5,10.8
4130,260.754,3,0,1,8,10,8.2,93,10.8
4131,252.915,4,0,1.5,8,10,7.4,94,10.8
4132,230.864,5,0,2,8,10,6.6,95,14.4
4133,217.181,6,0,2.5,8,10,6.95,95.5,14.4
4134,204.573,7,0,3,8,10,7.3,96,10.8
4135,204.572,8,0,3.5,8,10,6.85,96.5,10.8
4136,202.126,9,0,4,8,10,6.4,97,14.4
4137,192.686,10,0,4.5,8,10,6,97,14.4
4138,205.542,11,0,5,8,10,5.6,97,10.8
4139,220.844,12,0,5.5,8,10,4.9,97.5,10.8
4140,243.261,13,0,6,8,10,4.2,98,10.8
4141,290.667,14,0,6.5,8,10,3.65,98.5,10.8
4142,379.14,15,0,7,8,10,3.1,99,10.8
4143,470.379,16,0,7.5,8,10,4.55,98.5,10.8
4144,482.576,17,0,8,8,10,6,98,14.4
4145,467.698,18,0,8.5,8,10,7,96,14.4
4146,509.284,19,0,9,8,10,8,94,14.4
4147,531.311,20,0,9.5,8,10,9.15,89,14.4
4148,513.614,21,0,10,8,10,10.3,84,10.8
4149,516.709,22,0,10.5,8,10,11.05,74,10.8
4150,502.166,23,0,11,8,10,11.8,64,7.2
4151,506.242,24,0,11.5,8,10,11.55,66,7.2
4152,521.946,25,0,12,8,10,11.3,68,7.2
4153,546.166,26,0,12.5,8,10,11.25,67,7.2
4154,516.322,27,0,13,8,10,11.2,66,3.6
4155,485.193,28,0,13.5,8,10,12,57.5,3.6
4156,492.473,29,0,14,8,10,12.8,49,7.2
4157,466.148,30,0,14.5,8,10,12.5,56,7.2
4158,474.802,31,0,15,8,10,12.2,63,10.8
4159,504.584,32,0,15.5,8,10,11.85,65,10.8
4160,544.65,33,0,16,8,10,11.5,67,10.8
4161,564.679,34,0,16.5,8,10,10.6,68.5,10.8
4162,621.728,35,0,17,8,10,9.7,70,14.4
4163,650.99,36,0,17.5,8,10,8.2,74.5,14.4
4164,657.024,37,0,18,8,10,6.7,79,10.8
4165,666.304,38,0,18.5,8,10,5.7,84,10.8
4166,738.485,39,0,19,8,10,4.7,89,10.8
4167,762.846,40,0,19.5,8,10,4.9,90,10.8
4168,739.44,41,0,20,8,10,5.1,91,10.8
4169,704.418,42,0,20.5,8,10,5,91,10.8
4170,668.252,43,0,21,8,10,4.9,91,7.2
4171,629.042,44,0,21.5,8,10,4.7,92,7.2
4172,554.773,45,0,22,8,10,4.5,93,7.2
4173,499.837,46,0,22.5,8,10,5,92,7.2
4174,427.374,47,0,23,8,10,5.5,91,14.4
4175,360.165,48,0,23.5,8,10,7.25,86,14.4
4176,348.426,1,0,0,9,10,9,81,21.6
4177,300.885,2,0,0.5,9,10,9.95,80.5,21.6
4178,269.759,3,0,1,9,10,10.9,80,28.8
4179,244.349,4,0,1.5,9,10,11.15,79.5,28.8
4180,220.407,5,0,2,9,10,11.4,79,28.8
4181,211.431,6,0,2.5,9,10,11.35,79.5,28.8
4182,212.906,7,0,3,9,10,11.3,80,21.6
4183,209.11,8,0,3.5,9,10,11.35,79,21.6
4184,206.587,9,0,4,9,10,11.4,78,25.2
4185,199.877,10,0,4.5,9,10,11.5,79,25.2
4186,209.567,11,0,5,9,10,11.6,80,36
4187,213.398,12,0,5.5,9,10,11.5,80.5,36
4188,245.123,13,0,6,9,10,11.4,81,25.2
4189,276.825,14,0,6.5,9,10,11.45,81.5,25.2
4190,353.949,15,0,7,9,10,11.5,82,28.8
4191,466.77,16,0,7.5,9,10,11.55,84,28.8
4192,499.513,17,0,8,9,10,11.6,86,28.8
4193,509.654,18,0,8.5,9,10,11.35,89,28.8
4194,523.841,19,0,9,9,10,11.1,92,32.4
4195,536.452,20,0,9.5,9,10,11.25,92,32.4
4196,544.799,21,0,10,9,10,11.4,92,28.8
4197,528.591,22,0,10.5,9,10,11.5,93,28.8
4198,536.295,23,0,11,9,10,11.6,94,28.8
4199,566.415,24,0,11.5,9,10,11.7,95,28.8
4200,553.831,25,0,12,9,10,11.8,96,25.2
4201,586.14,26,0,12.5,9,10,11.95,96,25.2
4202,550.132,27,0,13,9,10,12.1,96,21.6
4203,550.934,28,0,13.5,9,10,12.15,96.5,21.6
4204,532.395,29,0,14,9,10,12.2,97,18
4205,530.024,30,0,14.5,9,10,12.2,98,18
4206,554.752,31,0,15,9,10,12.2,99,3.6
4207,554.048,32,0,15.5,9,10,12.45,97,3.6
4208,584.387,33,0,16,9,10,12.7,95,3.6
4209,574.259,34,0,16.5,9,10,12.8,93,3.6
4210,638.946,35,0,17,9,10,12.9,91,7.2
4211,644.851,36,0,17.5,9,10,12.4,92.5,7.2
4212,642.017,37,0,18,9,10,11.9,94,10.8
4213,625.871,38,0,18.5,9,10,12.15,94.5,10.8
4214,665.126,39,0,19,9,10,12.4,95,10.8
4215,670.719,40,0,19.5,9,10,12.1,95,10.8
4216,644.072,41,0,20,9,10,11.8,95,10.8
4217,656.399,42,0,20.5,9,10,11.65,95,10.8
4218,644.843,43,0,21,9,10,11.5,95,14.4
4219,596.575,44,0,21.5,9,10,11.4,94.5,14.4
4220,547.942,45,0,22,9,10,11.3,94,14.4
4221,518.737,46,0,22.5,9,10,11.35,94,14.4
4222,475.374,47,0,23,9,10,11.4,94,18
4223,415.582,48,0,23.5,9,10,11.25,94.5,18
4224,411.152,1,0,0,10,10,11.1,95,18
4225,357.794,2,0,0.5,10,10,10.85,96,18
4226,327.963,3,0,1,10,10,10.6,97,21.6
4227,278.171,4,0,1.5,10,10,10.65,97,21.6
4228,247.239,5,0,2,10,10,10.7,97,21.6
4229,226.779,6,0,2.5,10,10,10.5,98,21.6
4230,221.152,7,0,3,10,10,10.3,99,18
4231,217.024,8,0,3.5,10,10,10.3,99,18
4232,218.112,9,0,4,10,10,10.3,99,21.6
4233,211.536,10,0,4.5,10,10,10.25,99.5,21.6
4234,216.952,11,0,5,10,10,10.2,100,21.6
4235,212.519,12,0,5.5,10,10,10.4,99.5,21.6
4236,221.722,13,0,6,10,10,10.6,99,18
4237,228.774,14,0,6.5,10,10,10.6,98.5,18
4238,246.45,15,0,7,10,10,10.6,98,14.4
4239,286.088,16,0,7.5,10,10,10.65,98.5,14.4
4240,333.765,17,0,8,10,10,10.7,99,18
4241,380.858,18,0,8.5,10,10,11,98.5,18
4242,445.282,19,0,9,10,10,11.3,98,18
4243,482.677,20,0,9.5,10,10,11.7,96.5,18
4244,532.098,21,0,10,10,10,12.1,95,14.4
4245,513.281,22,0,10.5,10,10,12.45,93.5,14.4
4246,508.838,23,0,11,10,10,12.8,92,18
4247,505.551,24,0,11.5,10,10,13,91,18
4248,525.742,25,0,12,10,10,13.2,90,14.4
4249,536.472,26,0,12.5,10,10,13.45,88.5,14.4
4250,529.881,27,0,13,10,10,13.7,87,14.4
4251,501.743,28,0,13.5,10,10,13.9,85.5,14.4
4252,482.366,29,0,14,10,10,14.1,84,18
4253,473.767,30,0,14.5,10,10,14.25,82,18
4254,471.715,31,0,15,10,10,14.4,80,18
4255,464.553,32,0,15.5,10,10,14.25,78.5,18
4256,473.493,33,0,16,10,10,14.1,77,18
4257,482.643,34,0,16.5,10,10,13.7,80.5,18
4258,542.582,35,0,17,10,10,13.3,84,14.4
4259,601.032,36,0,17.5,10,10,13.2,82.5,14.4
4260,608.08,37,0,18,10,10,13.1,81,18
4261,668.289,38,0,18.5,10,10,12.7,81.5,18
4262,716.189,39,0,19,10,10,12.3,82,21.6
4263,745.408,40,0,19.5,10,10,12.05,82,21.6
4264,676.501,41,0,20,10,10,11.8,82,21.6
4265,644.196,42,0,20.5,10,10,11.5,82.5,21.6
4266,586.574,43,0,21,10,10,11.2,83,14.4
4267,536.454,44,0,21.5,10,10,11.1,84.5,14.4
4268,513.914,45,0,22,10,10,11,86,14.4
4269,486.751,46,0,22.5,10,10,11.35,85,14.4
4270,431.432,47,0,23,10,10,11.7,84,18
4271,373.963,48,0,23.5,10,10,11.8,84.5,18
4272,375.009,1,0,0,11,10,11.9,85,21.6
4273,332.646,2,0,0.5,11,10,11.9,86,21.6
4274,298.545,3,0,1,11,10,11.9,87,18
4275,262.117,4,0,1.5,11,10,11.75,89.5,18
4276,250.989,5,0,2,11,10,11.6,92,21.6
4277,227.008,6,0,2.5,11,10,11.5,93.5,21.6
4278,232.154,7,0,3,11,10,11.4,95,18
4279,216.306,8,0,3.5,11,10,11.4,96,18
4280,212.359,9,0,4,11,10,11.4,97,18
4281,206.681,10,0,4.5,11,10,11.45,97,18
4282,204.283,11,0,5,11,10,11.5,97,18
4283,209.839,12,0,5.5,11,10,11.45,97,18
4284,210.684,13,0,6,11,10,11.4,97,18
4285,226.367,14,0,6.5,11,10,11.5,97.5,18
4286,243.74,15,0,7,11,10,11.6,98,21.6
4287,267.972,16,0,7.5,11,10,11.6,98.5,21.6
4288,288.424,17,0,8,11,10,11.6,99,14.4
4289,332.006,18,0,8.5,11,10,12.05,98.5,14.4
4290,384.004,19,0,9,11,10,12.5,98,21.6
4291,446.172,20,0,9.5,11,10,12.75,97,21.6
4292,522.043,21,0,10,11,10,13,96,18
4293,542.716,22,0,10.5,11,10,13.5,90,18
4294,579.791,23,0,11,11,10,14,84,21.6
4295,590.715,24,0,11.5,11,10,14.15,80.5,21.6
4296,648.656,25,0,12,11,10,14.3,77,25.2
4297,634.912,26,0,12.5,11,10,14.2,73.5,25.2
4298,594.061,27,0,13,11,10,14.1,70,28.8
4299,555.627,28,0,13.5,11,10,14,69,28.8
4300,495.545,29,0,14,11,10,13.9,68,25.2
4301,469.507,30,0,14.5,11,10,13.5,70.5,25.2
4302,435.815,31,0,15,11,10,13.1,73,25.2
4303,447.835,32,0,15.5,11,10,12.6,71.5,25.2
4304,440.089,33,0,16,11,10,12.1,70,25.2
4305,451.66,34,0,16.5,11,10,11.8,72,25.2
4306,530.75,35,0,17,11,10,11.5,74,18
4307,522.265,36,0,17.5,11,10,10.4,78.5,18
4308,576.991,37,0,18,11,10,9.3,83,10.8
4309,631.582,38,0,18.5,11,10,9,84,10.8
4310,704.242,39,0,19,11,10,8.7,85,10.8
4311,722.739,40,0,19.5,11,10,8.5,86.5,10.8
4312,660.187,41,0,20,11,10,8.3,88,14.4
4313,638.96,42,0,20.5,11,10,8.3,88,14.4
4314,601.209,43,0,21,11,10,8.3,88,18
4315,575.733,44,0,21.5,11,10,7.7,90,18
4316,522.494,45,0,22,11,10,7.1,92,14.4
4317,485.564,46,0,22.5,11,10,6.85,93.5,14.4
4318,426.387,47,0,23,11,10,6.6,95,18
4319,366.14,48,0,23.5,11,10,6.5,94.5,18
4320,350.2,1,0,0,12,10,6.4,94,14.4
4321,304.541,2,0,0.5,12,10,5.7,96,14.4
4322,290.928,3,0,1,12,10,5,98,10.8
4323,254.867,4,0,1.5,12,10,4.95,98,10.8
4324,235.92,5,0,2,12,10,4.9,98,18
4325,215.695,6,0,2.5,12,10,4.9,98,18
4326,209.335,7,0,3,12,10,4.9,98,10.8
4327,217.114,8,0,3.5,12,10,4.35,98.5,10.8
4328,203.867,9,0,4,12,10,3.8,99,10.8
4329,201.544,10,0,4.5,12,10,3.8,99,10.8
4330,200.694,11,0,5,12,10,3.8,99,10.8
4331,222.249,12,0,5.5,12,10,3.75,99,10.8
4332,250.956,13,0,6,12,10,3.7,99,10.8
4333,280.801,14,0,6.5,12,10,3.9,99.5,10.8
4334,366.083,15,0,7,12,10,4.1,100,10.8
4335,455.308,16,0,7.5,12,10,5.05,99.5,10.8
4336,473.379,17,0,8,12,10,6,99,10.8
4337,483.595,18,0,8.5,12,10,7.1,98.5,10.8
4338,517.182,19,0,9,12,10,8.2,98,10.8
4339,514.7,20,0,9.5,12,10,8.9,94,10.8
4340,532.593,21,0,10,12,10,9.6,90,10.8
4341,524.265,22,0,10.5,12,10,10.5,86,10.8
4342,516.039,23,0,11,12,10,11.4,82,7.2
4343,519.245,24,0,11.5,12,10,12.5,72.5,7.2
4344,521.006,25,0,12,12,10,13.6,63,7.2
4345,549.793,26,0,12.5,12,10,13.7,60,7.2
4346,524.53,27,0,13,12,10,13.8,57,7.2
4347,507.435,28,0,13.5,12,10,14.1,58.5,7.2
4348,480.866,29,0,14,12,10,14.4,60,7.2
4349,491.509,30,0,14.5,12,10,14.65,58.5,7.2
4350,491.197,31,0,15,12,10,14.9,57,10.8
4351,527.046,32,0,15.5,12,10,14.2,65.5,10.8
4352,550.981,33,0,16,12,10,13.5,74,10.8
4353,605.928,34,0,16.5,12,10,13.2,73.5,10.8
4354,644.843,35,0,17,12,10,12.9,73,10.8
4355,691.009,36,0,17.5,12,10,11.45,81,10.8
4356,653.481,37,0,18,12,10,10,89,7.2
4357,686.436,38,0,18.5,12,10,8.65,92,7.2
4358,745.089,39,0,19,12,10,7.3,95,7.2
4359,756.871,40,0,19.5,12,10,6.85,96.5,7.2
4360,724.072,41,0,20,12,10,6.4,98,7.2
4361,690.123,42,0,20.5,12,10,7.2,97.5,7.2
4362,656.36,43,0,21,12,10,8,97,3.6
4363,597.746,44,0,21.5,12,10,8.8,90,3.6
4364,572.253,45,0,22,12,10,9.6,83,7.2
4365,501.595,46,0,22.5,12,10,9.95,82,7.2
4366,424.864,47,0,23,12,10,10.3,81,7.2
4367,368.682,48,0,23.5,12,10,10.4,82,7.2
4368,350.355,1,0,0,13,10,10.5,83,10.8
4369,300.602,2,0,0.5,13,10,9.9,85.5,10.8
4370,275.368,3,0,1,13,10,9.3,88,7.2
4371,252.741,4,0,1.5,13,10,8.6,91.5,7.2
4372,229.959,5,0,2,13,10,7.9,95,7.2
4373,225.575,6,0,2.5,13,10,7.95,95.5,7.2
4374,211.032,7,0,3,13,10,8,96,7.2
4375,205.748,8,0,3.5,13,10,8.85,96.5,7.2
4376,205.077,9,0,4,13,10,9.7,97,7.2
4377,209.514,10,0,4.5,13,10,10,98,7.2
4378,214.954,11,0,5,13,10,10.3,99,7.2
4379,219.929,12,0,5.5,13,10,10.4,99,7.2
4380,240.213,13,0,6,13,10,10.5,99,7.2
4381,291.383,14,0,6.5,13,10,10.75,99.5,7.2
4382,380.413,15,0,7,13,10,11,100,7.2
4383,457.878,16,0,7.5,13,10,11.1,99.5,7.2
4384,506.962,17,0,8,13,10,11.2,99,7.2
4385,496.942,18,0,8.5,13,10,11.45,99,7.2
4386,516.267,19,0,9,13,10,11.7,99,14.4
4387,537.851,20,0,9.5,13,10,12.05,97.5,14.4
4388,538.868,21,0,10,13,10,12.4,96,10.8
4389,516.788,22,0,10.5,13,10,13,95,10.8
4390,517.883,23,0,11,13,10,13.6,94,10.8
4391,506.562,24,0,11.5,13,10,13.9,91.5,10.8
4392,505.925,25,0,12,13,10,14.2,89,14.4
4393,558.631,26,0,12.5,13,10,14.6,85.5,14.4
4394,535.091,27,0,13,13,10,15,82,14.4
4395,516.869,28,0,13.5,13,10,14.85,82.5,14.4
4396,516.153,29,0,14,13,10,14.7,83,14.4
4397,490.445,30,0,14.5,13,10,14.45,85,14.4
4398,528.142,31,0,15,13,10,14.2,87,7.2
4399,560.801,32,0,15.5,13,10,14.2,86,7.2
4400,587.815,33,0,16,13,10,14.2,85,3.6
4401,628.179,34,0,16.5,13,10,14.15,85.5,3.6
4402,690.147,35,0,17,13,10,14.1,86,3.6
4403,675.158,36,0,17.5,13,10,13.9,88,3.6
4404,686.488,37,0,18,13,10,13.7,90,10.8
4405,741.867,38,0,18.5,13,10,13.5,91.5,10.8
4406,757.677,39,0,19,13,10,13.3,93,7.2
4407,755.636,40,0,19.5,13,10,13.2,93.5,7.2
4408,732.388,41,0,20,13,10,13.1,94,3.6
4409,697.554,42,0,20.5,13,10,13.2,92.5,3.6
4410,657.853,43,0,21,13,10,13.3,91,3.6
4411,601.883,44,0,21.5,13,10,13.2,91,3.6
4412,587.961,45,0,22,13,10,13.1,91,3.6
4413,498.74,46,0,22.5,13,10,13.35,89,3.6
4414,435.386,47,0,23,13,10,13.6,87,7.2
4415,359.012,48,0,23.5,13,10,13.35,88,7.2
4416,333.898,1,0,0,14,10,13.1,89,3.6
4417,291.838,2,0,0.5,14,10,13.1,89.5,3.6
4418,269.025,3,0,1,14,10,13.1,90,3.6
4419,243.406,4,0,1.5,14,10,13,91,3.6
4420,222.294,5,0,2,14,10,12.9,92,3.6
4421,219.924,6,0,2.5,14,10,12.65,93.5,3.6
4422,209.636,7,0,3,14,10,12.4,95,3.6
4423,203.967,8,0,3.5,14,10,12.35,95.5,3.6
4424,201.607,9,0,4,14,10,12.3,96,3.6
4425,204.082,10,0,4.5,14,10,12.35,96,3.6
4426,209.009,11,0,5,14,10,12.4,96,3.6
4427,217.433,12,0,5.5,14,10,12.45,95.5,3.6
4428,240.388,13,0,6,14,10,12.5,95,7.2
4429,280.881,14,0,6.5,14,10,12.35,95.5,7.2
4430,372.163,15,0,7,14,10,12.2,96,3.6
4431,468.066,16,0,7.5,14,10,12.15,96.5,3.6
4432,474.525,17,0,8,14,10,12.1,97,3.6
4433,489.785,18,0,8.5,14,10,12.4,96.5,3.6
4434,521.648,19,0,9,14,10,12.7,96,7.2
4435,516.451,20,0,9.5,14,10,12.9,95,7.2
4436,542.147,21,0,10,14,10,13.1,94,7.2
4437,521.456,22,0,10.5,14,10,13.4,92.5,7.2
4438,512.348,23,0,11,14,10,13.7,91,3.6
4439,465.977,24,0,11.5,14,10,13.25,94,3.6
4440,500.782,25,0,12,14,10,12.8,97,7.2
4441,527.613,26,0,12.5,14,10,13.05,95.5,7.2
4442,501.298,27,0,13,14,10,13.3,94,7.2
4443,470.757,28,0,13.5,14,10,13.25,92,7.2
4444,515.381,29,0,14,14,10,13.2,90,10.8
4445,484.112,30,0,14.5,14,10,13.6,89.5,10.8
4446,504.1,31,0,15,14,10,14,89,7.2
4447,532.38,32,0,15.5,14,10,13.7,90.5,7.2
4448,579.454,33,0,16,14,10,13.4,92,7.2
4449,579.932,34,0,16.5,14,10,13.1,92.5,7.2
4450,650.214,35,0,17,14,10,12.8,93,7.2
4451,695.299,36,0,17.5,14,10,12.7,94,7.2
4452,708.435,37,0,18,14,10,12.6,95,7.2
4453,721.012,38,0,18.5,14,10,12.5,95,7.2
4454,738.08,39,0,19,14,10,12.4,95,3.6
4455,735.563,40,0,19.5,14,10,12.3,96,3.6
4456,740.762,41,0,20,14,10,12.2,97,7.2
4457,697.659,42,0,20.5,14,10,12.2,97,7.2
4458,673.251,43,0,21,14,10,12.2,97,7.2
4459,592.578,44,0,21.5,14,10,12,97.5,7.2
4460,561.477,45,0,22,14,10,11.8,98,3.6
4461,477.981,46,0,22.5,14,10,11.8,98,3.6
4462,421.726,47,0,23,14,10,11.8,98,3.6
4463,364.171,48,0,23.5,14,10,11.8,98.5,3.6
4464,357.418,1,0,0,15,10,11.8,99,3.6
4465,309.614,2,0,0.5,15,10,11.85,99,3.6
4466,277.629,3,0,1,15,10,11.9,99,3.6
4467,254.86,4,0,1.5,15,10,11.95,99,3.6
4468,230.497,5,0,2,15,10,12,99,3.6
4469,223.188,6,0,2.5,15,10,12.05,99,3.6
4470,206.235,7,0,3,15,10,12.1,99,7.2
4471,204.813,8,0,3.5,15,10,12,99,7.2
4472,195.653,9,0,4,15,10,11.9,99,7.2
4473,203.335,10,0,4.5,15,10,11.85,99,7.2
4474,205.001,11,0,5,15,10,11.8,99,7.2
4475,214.214,12,0,5.5,15,10,11.8,99,7.2
4476,232.938,13,0,6,15,10,11.8,99,7.2
4477,284.858,14,0,6.5,15,10,11.5,99.5,7.2
4478,375.591,15,0,7,15,10,11.2,100,3.6
4479,450.763,16,0,7.5,15,10,11.35,99.5,3.6
4480,504.683,17,0,8,15,10,11.5,99,7.2
4481,514.143,18,0,8.5,15,10,12,96.5,7.2
4482,514.686,19,0,9,15,10,12.5,94,10.8
4483,550.822,20,0,9.5,15,10,12.9,91.5,10.8
4484,526.226,21,0,10,15,10,13.3,89,7.2
4485,504.791,22,0,10.5,15,10,13.5,88,7.2
4486,487.228,23,0,11,15,10,13.7,87,7.2
4487,487.913,24,0,11.5,15,10,14,85,7.2
4488,487.326,25,0,12,15,10,14.3,83,7.2
4489,493.921,26,0,12.5,15,10,14.35,82.5,7.2
4490,513.194,27,0,13,15,10,14.4,82,7.2
4491,479.951,28,0,13.5,15,10,14.25,83,7.2
4492,485.954,29,0,14,15,10,14.1,84,10.8
4493,513.343,30,0,14.5,15,10,14,84.5,10.8
4494,503.395,31,0,15,15,10,13.9,85,10.8
4495,547.865,32,0,15.5,15,10,13.8,86.5,10.8
4496,578.687,33,0,16,15,10,13.7,88,10.8
4497,603.808,34,0,16.5,15,10,13.5,89.5,10.8
4498,675.361,35,0,17,15,10,13.3,91,10.8
4499,702.655,36,0,17.5,15,10,13.05,93.5,10.8
4500,725.646,37,0,18,15,10,12.8,96,10.8
4501,722.384,38,0,18.5,15,10,12.75,96.5,10.8
4502,716.528,39,0,19,15,10,12.7,97,10.8
4503,706.983,40,0,19.5,15,10,12.55,98,10.8
4504,688.356,41,0,20,15,10,12.4,99,10.8
4505,693.38,42,0,20.5,15,10,12.35,98,10.8
4506,643.671,43,0,21,15,10,12.3,97,10.8
4507,608.58,44,0,21.5,15,10,12.1,93,10.8
4508,559.678,45,0,22,15,10,11.9,89,14.4
4509,500.361,46,0,22.5,15,10,11.6,88.5,14.4
4510,432.439,47,0,23,15,10,11.3,88,10.8
4511,356.671,48,0,23.5,15,10,11.05,90,10.8
4512,334.48,1,0,0,16,10,10.8,92,10.8
4513,297.868,2,0,0.5,16,10,10.1,92.5,10.8
4514,269.299,3,0,1,16,10,9.4,93,10.8
4515,238.707,4,0,1.5,16,10,9.25,93.5,10.8
4516,226.407,5,0,2,16,10,9.1,94,7.2
4517,215.51,6,0,2.5,16,10,7.55,95.5,7.2
4518,212.487,7,0,3,16,10,6,97,7.2
4519,203.284,8,0,3.5,16,10,5.2,98.5,7.2
4520,201.377,9,0,4,16,10,4.4,100,10.8
4521,206.709,10,0,4.5,16,10,4.45,100,10.8
4522,201.356,11,0,5,16,10,4.5,100,10.8
4523,210.332,12,0,5.5,16,10,5.95,100,10.8
4524,240.604,13,0,6,16,10,7.4,100,10.8
4525,286.114,14,0,6.5,16,10,7.95,100,10.8
4526,355.634,15,0,7,16,10,8.5,100,10.8
4527,469.32,16,0,7.5,16,10,8.9,100,10.8
4528,515.196,17,0,8,16,10,9.3,100,10.8
4529,516.217,18,0,8.5,16,10,10,99.5,10.8
4530,509.542,19,0,9,16,10,10.7,99,10.8
4531,550.493,20,0,9.5,16,10,11.45,98,10.8
4532,548.183,21,0,10,16,10,12.2,97,10.8
4533,519.139,22,0,10.5,16,10,13,94,10.8
4534,538.682,23,0,11,16,10,13.8,91,18
4535,509.919,24,0,11.5,16,10,13.55,88,18
4536,517.121,25,0,12,16,10,13.3,85,21.6
4537,538.285,26,0,12.5,16,10,13.05,84.5,21.6
4538,536.521,27,0,13,16,10,12.8,84,18
4539,491.529,28,0,13.5,16,10,12.85,83,18
4540,499.55,29,0,14,16,10,12.9,82,14.4
4541,486.761,30,0,14.5,16,10,13.05,81.5,14.4
4542,488.453,31,0,15,16,10,13.2,81,18
4543,482.626,32,0,15.5,16,10,12.65,81,18
4544,503.762,33,0,16,16,10,12.1,81,10.8
4545,538.462,34,0,16.5,16,10,11.35,82.5,10.8
4546,578.741,35,0,17,16,10,10.6,84,7.2
4547,598.967,36,0,17.5,16,10,9.5,88,7.2
4548,596.744,37,0,18,16,10,8.4,92,7.2
4549,677.716,38,0,18.5,16,10,7.9,92.5,7.2
4550,723.728,39,0,19,16,10,7.4,93,7.2
4551,695.002,40,0,19.5,16,10,7.45,94,7.2
4552,670.21,41,0,20,16,10,7.5,95,3.6
4553,640.647,42,0,20.5,16,10,6.55,97,3.6
4554,616.757,43,0,21,16,10,5.6,99,3.6
4555,591.041,44,0,21.5,16,10,4.9,99,3.6
4556,537.374,45,0,22,16,10,4.2,99,7.2
4557,511.464,46,0,22.5,16,10,4.05,99,7.2
4558,488.579,47,0,23,16,10,3.9,99,3.6
4559,431.736,48,0,23.5,16,10,3.35,99.5,3.6
4560,388.683,1,0,0,17,10,2.8,100,10.8
4561,331.999,2,0,0.5,17,10,3.1,100,10.8
4562,304.356,3,0,1,17,10,3.4,100,3.6
4563,268.554,4,0,1.5,17,10,3.7,100,3.6
4564,243.841,5,0,2,17,10,4,100,3.6
4565,217.425,6,0,2.5,17,10,3.65,100,3.6
4566,220.132,7,0,3,17,10,3.3,100,3.6
4567,204.049,8,0,3.5,17,10,3.35,100,3.6
4568,209.725,9,0,4,17,10,3.4,100,3.6
4569,210.918,10,0,4.5,17,10,3,100,3.6
4570,202.478,11,0,5,17,10,2.6,100,3.6
4571,200.275,12,0,5.5,17,10,2.9,100,3.6
4572,222.084,13,0,6,17,10,3.2,100,3.6
4573,226.648,14,0,6.5,17,10,3.75,100,3.6
4574,255.097,15,0,7,17,10,4.3,100,3.6
4575,296.896,16,0,7.5,17,10,5.1,100,3.6
4576,353.761,17,0,8,17,10,5.9,100,7.2
4577,410.975,18,0,8.5,17,10,6.7,100,7.2
4578,480.291,19,0,9,17,10,7.5,100,10.8
4579,494.449,20,0,9.5,17,10,8.65,98.5,10.8
4580,527.968,21,0,10,17,10,9.8,97,7.2
4581,552.649,22,0,10.5,17,10,10.8,84,7.2
4582,548.125,23,0,11,17,10,11.8,71,10.8
4583,549.247,24,0,11.5,17,10,12.6,65.5,10.8
4584,548.153,25,0,12,17,10,13.4,60,7.2
4585,556.943,26,0,12.5,17,10,13.3,61,7.2
4586,529.672,27,0,13,17,10,13.2,62,7.2
4587,496.356,28,0,13.5,17,10,13.3,63.5,7.2
4588,482.138,29,0,14,17,10,13.4,65,10.8
4589,507.454,30,0,14.5,17,10,12.7,69,10.8
4590,478.196,31,0,15,17,10,12,73,14.4
4591,487.227,32,0,15.5,17,10,12.3,71.5,14.4
4592,535.824,33,0,16,17,10,12.6,70,14.4
4593,567.653,34,0,16.5,17,10,11.95,70.5,14.4
4594,600.386,35,0,17,17,10,11.3,71,10.8
4595,659.541,36,0,17.5,17,10,9.3,78,10.8
4596,664.36,37,0,18,17,10,7.3,85,7.2
4597,678.508,38,0,18.5,17,10,6.4,89,7.2
4598,701.567,39,0,19,17,10,5.5,93,7.2
4599,706.323,40,0,19.5,17,10,5.1,95,7.2
4600,647.482,41,0,20,17,10,4.7,97,7.2
4601,621.012,42,0,20.5,17,10,5.25,97,7.2
4602,595.767,43,0,21,17,10,5.8,97,7.2
4603,564.734,44,0,21.5,17,10,5.9,97,7.2
4604,525.24,45,0,22,17,10,6,97,7.2
4605,502.897,46,0,22.5,17,10,6.65,92,7.2
